Bankrupt?, Non-industry income and expenditure/revenue, Persistent EPS in the Last Four Seasons, Interest Expense Ratio, Debt ratio %, Borrowing dependency, Working Capital to Total Assets, Quick Assets/Total Assets, Cash/Total Assets, Inventory/Working Capital, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Net Income to Total Assets
0,0.303660119,0.262172639,0.63062458,0.050820812,0.370123668,0.834149036,0.423561273,0.283190727,0.277038385,0.953707526,0.003703108,0.007698752,0.862390442
0,0.303590993,0.254892692,0.630630402,0.031018533,0.370043146,0.815696999,0.284752271,0.148316651,0.277055435,0.962467886,0.003352364,0.009639549,0.859322596
0,0.303600903,0.229554694,0.630682799,0.047162681,0.370552,0.879011496,0.516046267,0.417985899,0.27707724,0.942800468,0.002456012,0.025888674,0.830214407
0,0.303863146,0.226812896,0.630789989,0.098376515,0.37424259,0.831634724,0.437753297,0.177618203,0.277006279,0.942307785,0.002958089,0.007751893,0.829012682
0,0.303366697,0.19892219,0.630003699,0.136167125,0.375548835,0.768010068,0.305092753,0.179452999,0.277395534,0.925562167,0.002048674,0.018451736,0.776357303
0,0.303564648,0.240616432,0.630967726,0.16782054,0.377397485,0.769712609,0.297691927,0.034824696,0.277998203,0.941997457,0.002499627,0.013873425,0.81785588
0,0.303299988,0.201569443,0.630581773,0.028872026,0.369799344,0.810871374,0.277284497,0.201037894,0.277100763,0.918486392,0.002031807,0.031617879,0.759264804
0,0.303471352,0.22293656,0.631048205,0.080297488,0.372115468,0.797017182,0.324958509,0.14277772,0.277077331,0.936214594,0.002392693,0.013499523,0.808811028
0,0.303279685,0.253569065,0.630612252,0.060495208,0.369637181,0.837748324,0.469650579,0.279572303,0.277086309,0.954219036,0.002323087,0.052396176,0.824520728
0,0.302955083,0.175664177,0.630564992,0.120869486,0.371952188,0.859928249,0.531156825,0.307077564,0.277170373,0.898096322,0.002068613,0.099637035,0.701846531
0,0.303706525,0.2411837,0.630639306,0.04933942,0.370071105,0.782919486,0.208160256,0.049134218,0.277274826,0.955054352,0.002443986,0.033625797,0.838086938
0,0.303366213,0.195329489,0.630249928,0.153581038,0.378084159,0.725478932,0.129552275,0.020228,0.276745484,0.921761582,0.002003256,0.021983967,0.766762763
0,0.303636674,0.191453153,0.630575609,0.095836986,0.369637181,0.842610236,0.492997881,0.064556674,0.27725355,0.88397547,0.001717424,0.028128416,0.71153278
0,0.30343123,0.220194762,0.631083136,0.106146265,0.374223578,0.882200644,0.416842979,0.148771591,0.277130128,0.934650696,0.002371496,0.011391985,0.805388495
0,0.303697824,0.224449277,0.630612252,0.042627808,0.369637181,0.909021705,0.652777013,0.089801061,0.277050929,0.94210435,0.002554099,0.01746273,0.829093304
0,0.303525009,0.265387161,0.630613622,0.033558061,0.369637181,0.882075201,0.564017905,0.360335965,0.277033007,0.958811928,0.003936967,0.006988902,0.865845191
0,0.303475461,0.231161955,0.631163614,0.132055507,0.375708761,0.794416249,0.232927775,0.079980525,0.27726555,0.943044876,0.002495499,0.012351973,0.815155163
0,0.303477878,0.230405597,0.631123546,0.121383439,0.375448183,0.758632286,0.191461273,0.072042203,0.277006375,0.937171256,0.002593464,0.007929261,0.81283021
0,0.303562956,0.280136144,0.630662936,0.064667291,0.370622457,0.921703813,0.576569104,0.254681936,0.277161159,0.957362015,0.003315943,0.007862599,0.84596892
0,0.303635708,0.522548927,0.630612252,0.03086737,0.369637181,0.895985671,0.566515711,0.468835449,0.277067638,1,0.003096362,0.021799373,0.906543191
0,0.303542653,0.229932873,0.630614307,0.036641775,0.36964501,0.882313545,0.515563661,0.202645238,0.277075501,0.939605578,0.002390994,0.034514731,0.828491952
0,0.303488755,0.244209133,0.630612252,0.01919763,0.369637181,0.899958129,0.637967916,0.396886837,0.27697608,0.944146878,0.002560699,0.021586579,0.837753553
0,0.303678247,0.227380165,0.631149916,0.118148562,0.374299627,0.770287224,0.199215063,0.016237932,0.277613386,0.940753391,0.002441101,0.011504143,0.81017158
0,0.303561023,0.246572752,0.630636224,0.058923119,0.369637181,0.889905154,0.530659604,0.454009967,0.277172932,0.972331327,0.002671113,0.012234354,0.827556171
0,0.303509782,0.260376288,0.630612252,0.059981256,0.369637181,0.923752767,0.75357241,0.532479167,0.27705895,0.95574768,0.002549072,0.039041757,0.868895046
0,0.303598003,0.225489269,0.630982452,0.098134656,0.373176793,0.819366895,0.402669155,0.174990228,0.277079067,0.938415768,0.002362175,0.018828701,0.810524009
0,0.303537336,0.343386594,0.63069684,0.101188137,0.37231901,0.888646197,0.797015488,0.354667214,0.27705842,0.967116609,0.002971691,0.020859042,0.886545652
0,0.303736496,0.261983549,0.630612252,0.049611513,0.369637181,0.821620564,0.395758983,0.238045709,0.277073158,0.956609895,0.002570281,0.034628402,0.864949789
0,0.303291528,0.236361917,0.630632115,0.048795235,0.369637181,0.887424751,0.600763113,0.302180938,0.277068555,0.94799848,0.002389034,0.040938565,0.834079151
0,0.303482229,0.214711166,0.630612252,0.026453427,0.369637181,0.84475679,0.434081336,0.299640575,0.276993516,0.917862295,0.002228787,0.021601441,0.795798106
0,0.303475945,0.209227569,0.63017082,0.102004414,0.373419477,0.723048549,0.217283489,0.078885526,0.276801663,0.931383917,0.00211231,0.01504624,0.785578167
0,0.303540962,0.219911128,0.630612252,0.027934819,0.369637181,0.873870012,0.565412931,0.369108346,0.276982499,0.948592255,0.002438276,0.011315264,0.809750828
0,0.303614438,0.233525574,0.630612252,0.019106932,0.369637181,0.912018794,0.615735592,0.483768598,0.277027204,0.94270946,0.002534659,0.019005398,0.829857298
0,0.303434856,0.22312565,0.630679032,0.091362578,0.372627678,0.758544662,0.196227665,0.062020492,0.27840755,0.89894361,0.002493895,0.016214711,0.821008137
0,0.303545554,0.243736409,0.630612252,0.051999879,0.369637181,0.936298809,0.737950585,0.48467677,0.277062795,0.950425489,0.002427901,0.049629682,0.853467843
0,0.303440173,0.193722227,0.630612252,0.040360371,0.369637181,0.932873916,0.601210044,0.324749093,0.277149496,0.909861148,0.002074425,0.072160585,0.730248408
0,0.303680664,0.228798336,0.630617731,0.014783687,0.369637181,0.941210284,0.687747172,0.396688376,0.277042848,0.946281426,0.002468146,0.032292871,0.840984835
0,0.30352936,0.232863761,0.63131327,0.199262327,0.382401031,0.713812667,0.265018072,0.015478298,0.276677245,0.919553988,0.002395264,0.020761957,0.816043605
0,0.303298779,0.199962182,0.630309859,0.184055386,0.380645205,0.77022179,0.170503357,0.036776992,0.280495429,0.865878516,0.002132611,0.073015073,0.754343563
0,0.303324883,0.23343103,0.630662251,0.059195211,0.37047036,0.885770012,0.497358735,0.221406815,0.277199367,0.943221116,0.002318102,0.067755986,0.830920237
0,0.303594619,0.298005105,0.630631087,0.033195272,0.369942494,0.869735964,0.516624537,0.304757766,0.277023581,0.966551798,0.003197217,0.010841379,0.857367356
0,0.303561506,0.345088399,0.630612252,0.041660368,0.369637181,0.954350552,0.835569701,0.822552208,0.277034969,0.974672099,0.003016527,0.019211801,0.884437074
0,0.303526218,0.243263685,0.630612252,0.022402273,0.369637181,0.904742502,0.55060421,0.397458376,0.277078696,0.94851914,0.002385257,0.056065281,0.846928727
0,0.303573591,0.209605748,0.630612252,0.018199958,0.369637181,0.980119066,0.890503338,0.19543184,0.277004419,0.933449524,0.00221513,0.038665202,0.792592817
0,0.303514858,0.223220195,0.633434131,0.168153097,0.378491242,0.819740828,0.507409948,0.050220432,0.277505782,0.940853979,0.002241126,0.019758548,0.797238054
0,0.303480537,0.238347357,0.630866016,0.091211416,0.373718079,0.792249415,0.309685452,0.134129259,0.27697486,0.94663379,0.003104698,0.006835827,0.830980001
0,0.303581084,0.224071098,0.631015671,0.074644012,0.37285806,0.82368129,0.377925485,0.295322698,0.27697486,0.945511424,0.002734252,0.006997328,0.816619075
0,0.303629665,0.216412972,0.630965672,0.126250869,0.373965237,0.827980058,0.560614434,0.190779936,0.276991842,0.937235897,0.002307752,0.031552124,0.810320087
0,0.303421079,0.217547509,0.63190059,0.134111316,0.375098136,0.772078257,0.291232206,0.045782606,0.278350859,0.932833397,0.002240793,0.069515787,0.800365078
0,0.30343123,0.238347357,0.630614992,0.045016174,0.369637181,0.92515573,0.585777973,0.150715195,0.277158884,0.947029579,0.002367049,0.058590136,0.842978744
0,0.303505915,0.238725537,0.630612252,0.030837138,0.369637181,0.971754429,0.747058136,0.478143168,0.277098877,0.947849214,0.002415336,0.039246126,0.838546559
0,0.303511474,0.282216129,0.630637252,0.070834719,0.369637181,0.945421244,0.556154401,0.193236112,0.277271491,0.952588091,0.002582711,0.025207022,0.848012967
0,0.303529602,0.229176515,0.63074273,0.101157904,0.372134481,0.845048429,0.483761374,0.074715501,0.277146971,0.939864931,0.002390252,0.030207995,0.824299828
0,0.303523801,0.230500142,0.630744784,0.064002177,0.370384246,0.809741783,0.362820214,0.196447173,0.277096123,0.941990357,0.002831024,0.008682259,0.826515648
0,0.303511958,0.236551007,0.63084718,0.124255525,0.374164305,0.757803024,0.239239583,0.150046901,0.277597507,0.943896432,0.002855775,0.007529637,0.823551652
0,0.303292253,0.212158457,0.630612252,0.089881186,0.369637181,0.936695756,0.845254367,0.63001856,0.277104719,0.945702706,0.002218649,0.057989241,0.792113679
0,0.303514133,0.24137279,0.630692388,0.140006651,0.370631404,0.858621664,0.42959672,0.207108438,0.277537132,0.928258834,0.002386057,0.050227901,0.841856071
0,0.303569482,0.222747471,0.631848536,0.183269341,0.384541573,0.7780274,0.396011067,0.033981784,0.278201485,0.927602806,0.00228661,0.029302847,0.805667817
0,0.303537336,0.297437837,0.630612252,0.029355746,0.369637181,0.98535339,0.926351803,0.690628154,0.277018804,0.958945308,0.002970413,0.019211265,0.879246786
0,0.303527668,0.274463458,0.630612594,0.106176497,0.370019661,0.865763393,0.568199627,0.313140253,0.27725091,0.953208057,0.002495793,0.041522981,0.860578036
0,0.303413828,0.215656613,0.633950562,0.147020588,0.37937922,0.750067899,0.100630963,0.047266133,0.265233289,0.936060036,0.00229793,0.005172466,0.798003769
0,0.303471111,0.245627305,0.630621841,0.067902168,0.370724228,0.908728951,0.706736088,0.349260638,0.277091634,0.947952183,0.00246517,0.035140575,0.844343835
0,0.303517275,0.224543821,0.630612252,0.056353357,0.369637181,0.934554421,0.869813146,0.678961591,0.276998955,0.942861028,0.002282577,0.054116744,0.812624244
0,0.303517517,0.282499764,0.631046493,0.176346102,0.382748841,0.75371144,0.250799442,0.146532577,0.288210836,0.942937369,0.002908039,0.007306822,0.824972799
0,0.303557639,0.336390281,0.630612252,0.037851075,0.369637181,0.959252075,0.810178934,0.78111631,0.277051409,0.957974796,0.002630695,0.03075465,0.868110724
0,0.303663261,0.246100028,0.630612252,0.011065091,0.369637181,0.939044739,0.759441859,0.489719277,0.27697486,0.95432302,0.002429031,0.059484807,0.865282794
0,0.303553772,0.218587501,0.630612252,0.028146446,0.369637181,0.98266293,0.791119989,0.814558612,0.277087661,0.945142115,0.00228556,0.030999658,0.806040335
0,0.303792328,0.276070719,0.63065232,0.045197569,0.370861786,0.763623858,0.152168332,0.095330429,0.277553009,0.961051679,0.004202093,0.005174969,0.855760013
0,0.303579633,0.325612177,0.630612252,0.059255676,0.369637181,0.933453433,0.790801871,0.552005305,0.277060825,0.970990875,0.002740749,0.03000987,0.885701435
0,0.303449599,0.262361728,0.630612252,0.064062642,0.369637181,0.94758877,0.839011247,0.612984377,0.277070215,0.967186781,0.002373395,0.044933456,0.833685871
0,0.303501806,0.238725537,0.630775948,0.081385857,0.369637181,0.946235674,0.766413631,0.006064014,0.277147008,0.944012366,0.002417166,0.031386477,0.830351992
0,0.303526218,0.285714286,0.630629375,0.123529945,0.369637181,0.879068887,0.662578125,0.428656936,0.277244358,0.957359099,0.002904496,0.019701761,0.873768053
0,0.303275093,0.191453153,0.630612252,0.097076518,0.369637181,0.892575375,0.694055096,0.199254268,0.277153497,0.914725892,0.002159808,0.125107459,0.744587104
0,0.303493105,0.247423655,0.630624238,0.059648698,0.369637181,0.93812203,0.830240861,0.606195861,0.277021853,0.948283931,0.002489302,0.033539181,0.846877255
0,0.303578183,0.240427342,0.630612594,0.017686005,0.369637181,0.844391317,0.426749626,0.039688099,0.276975909,0.952425422,0.002921317,0.015242316,0.857659501
0,0.303525976,0.222369292,0.630935878,0.069746349,0.372171387,0.813134232,0.391841489,0.262341962,0.27697486,0.937297531,0.002415201,0.015621079,0.81289162
0,0.303390867,0.225016545,0.630612252,0.030534813,0.369637181,0.962592407,0.791174348,0.718701759,0.277056108,0.937814932,0.002264754,0.090791268,0.814454345
0,0.303487304,0.260470833,0.630612252,0.018441818,0.369637181,0.980463701,0.876566391,0.575419937,0.277016048,0.961695946,0.002516176,0.038962279,0.861242205
0,0.303505432,0.21896568,0.631594088,0.121655531,0.375561137,0.898818922,0.524966108,0.190359629,0.277359313,0.933613041,0.002266962,0.03022765,0.80249718
0,0.313006133,0.285619741,0.630613622,0.02551622,0.36977474,0.875618488,0.530978315,0.525590225,0.276999721,0.993998909,0.017450675,0.002091733,0.982879253
0,0.303627248,0.223882008,0.630612252,0.085134686,0.369637181,0.90406913,0.781759451,0.532077885,0.27705581,0.932570338,0.002287412,0.057487353,0.815290292
0,0.303524526,0.275030727,0.630616019,0.062671947,0.369637181,0.924124119,0.736037482,0.507032317,0.277088821,0.961671612,0.00257799,0.044920016,0.887482703
0,0.30350664,0.246667297,0.630612252,0.046285939,0.369637181,0.895860061,0.602926844,0.424833474,0.277080987,0.946481381,0.002517373,0.026488357,0.840525207
0,0.303527668,0.358230122,0.630614992,0.16077637,0.369678561,0.86320792,0.791476014,0.280901767,0.277214082,0.956598678,0.002807808,0.022523211,0.87215783
0,0.303474011,0.345750213,0.630613279,0.13695317,0.369637181,0.87444935,0.867190373,0.644169811,0.277069146,0.954643623,0.00255456,0.036990708,0.866251788
0,0.303492622,0.249598185,0.630660539,0.175287964,0.377370645,0.785527262,0.496887198,0.200637401,0.277827901,0.931752933,0.002730318,0.015165951,0.840386215
0,0.303492622,0.225016545,0.630612252,0.06270218,0.369637181,0.912527637,0.720597279,0.542408921,0.277074679,0.940226603,0.002269237,0.07047828,0.812162698
0,0.303506157,0.259241751,0.630692388,0.078906793,0.371621153,0.789240001,0.274887697,0.089014629,0.277055133,0.953445877,0.003909661,0.006797015,0.862840136
0,0.30350374,0.234565567,0.630821153,0.078755631,0.371167099,0.94502002,0.759134454,0.424598921,0.277152777,0.917992312,0.002450435,0.02841143,0.832625571
0,0.303507124,0.238063723,0.631645114,0.247059891,0.390952016,0.776018332,0.882697535,0.056660414,0.277176486,0.934764214,0.002319833,0.019479573,0.8061979
0,0.303550871,0.250070909,0.630723552,0.132599692,0.373109691,0.831421729,0.58826573,0.251129844,0.277193176,0.946422805,0.002345834,0.067013861,0.841417443
0,0.303516067,0.246856386,0.630693415,0.103606736,0.372737277,0.828093045,0.428794628,0.302507982,0.277107248,0.9466557,0.002986363,0.010321855,0.841677073
0,0.303350986,0.138697173,0.630480062,0.285999335,0.613650038,0.667078155,0.667893299,0.670875021,0.276948264,0.801473999,0.001960932,0.112008716,0.619552998
0,0.303462893,0.271816205,0.630612252,0.03159295,0.369637181,0.95139416,0.588978622,0.37650996,0.277167669,0.963802312,0.002499909,0.057307914,0.886526638
0,0.303615647,0.208660301,0.630568417,0.019651117,0.369800462,0.768388383,0.088549614,0.067136135,0.277200304,0.926351121,0.002134554,0.025847968,0.781507642
0,0.303703383,0.233052851,0.630902659,0.122320646,0.373025814,0.766759285,0.245284263,0.033585623,0.277301747,0.941667295,0.00253325,0.013537812,0.819991895
0,0.303459992,0.216885695,0.625518486,0.029567373,0.369637181,0.808996492,0.214263027,0.075983592,0.277176173,0.923691131,0.002224139,0.055348492,0.79406694
0,0.303525976,0.231445589,0.630882454,0.092571878,0.372740632,0.805019306,0.266093446,0.07488881,0.277455523,0.944277451,0.002657851,0.012411179,0.827048852
0,0.303580842,0.226245627,0.630615334,0.003537201,0.36964501,0.864119822,0.453387078,0.385867806,0.27697486,0.924697238,0.002904847,0.010486659,0.837399673
0,0.30352791,0.246856386,0.630778688,0.113462527,0.373152189,0.871774441,0.43644262,0.254653631,0.277244641,0.94405386,0.002576271,0.017383513,0.831200105
0,0.303489238,0.223976553,0.631119437,0.11071137,0.373885833,0.848808578,0.44206786,0.133156004,0.277107937,0.938366143,0.002365904,0.014501288,0.807490412
0,0.303549421,0.233620119,0.63097663,0.162681017,0.376904288,0.815846545,0.443682725,0.148070748,0.277235819,0.941149772,0.002375942,0.034282913,0.825251905
0,0.303475703,0.238252813,0.630872865,0.084227711,0.373667753,0.819780401,0.371611015,0.187068874,0.276982005,0.940307894,0.002784031,0.008848805,0.824665701
0,0.302350594,0.21083483,0.630612252,0.0309883,0.369637181,0.963852823,0.807230112,0.784160323,0.277035829,0.903500407,0.002034811,0.047883874,0.741242003
0,0.303504707,0.265103527,0.630619444,0.049309188,0.370350696,0.88795588,0.553427633,0.149850187,0.277106987,0.958344668,0.00258691,0.036831182,0.872924865
0,0.303645375,0.295736031,0.63065232,0.125132267,0.371311367,0.773616531,0.203229427,0.071844464,0.277557515,0.949499128,0.003549686,0.006979149,0.849910736
0,0.303616855,0.229176515,0.630612594,0.041992926,0.369637181,0.904096894,0.606723773,0.390710303,0.277036532,0.948722828,0.002456893,0.019365215,0.82168044
0,0.303536853,0.233714664,0.630612252,0.059890558,0.369637181,0.854807369,0.49388363,0.312573212,0.277097644,0.940474019,0.002326944,0.048421597,0.823446703
0,0.303572141,0.218492956,0.63065095,0.060827766,0.369637181,0.881995362,0.517568134,0.159930723,0.277168729,0.936567949,0.002279313,0.051074292,0.810710215
0,0.303512683,0.244965491,0.630641704,0.069716117,0.369798225,0.876734603,0.491424562,0.103359366,0.277218904,0.950193205,0.002446827,0.035059905,0.840467278
0,0.303517275,0.247140021,0.630896152,0.138585724,0.377810161,0.810666423,0.320371093,0.149926718,0.277068477,0.949615318,0.002911451,0.007414503,0.825548474
0,0.303693715,0.269830765,0.630690675,0.090364906,0.372125534,0.845090383,0.431644747,0.2496095,0.277111577,0.951702484,0.003410973,0.008390671,0.853997478
0,0.303642233,0.216791151,0.630786565,0.015599964,0.369790397,0.850130741,0.366028175,0.147606681,0.277074285,0.917401725,0.002250803,0.052764733,0.802391663
0,0.303582292,0.25148908,0.630612252,0.053058016,0.369637181,0.907250171,0.642297402,0.328130058,0.277084937,0.952200326,0.002527319,0.036132748,0.858858229
0,0.303748339,0.277016167,0.63073451,0.118269492,0.373389281,0.811766593,0.277627219,0.072123934,0.277303534,0.954486133,0.002473602,0.029873573,0.838565259
0,0.303550388,0.230878321,0.630612252,0.062520785,0.369637181,0.907411488,0.773761046,0.566713694,0.276996352,0.942229419,0.002506999,0.020578877,0.829331121
0,0.303631115,0.222274747,0.630613964,0.033527829,0.369637181,0.91876282,0.700953746,0.297833889,0.277016813,0.940112524,0.002303018,0.036208686,0.811437993
0,0.303420112,0.276543443,0.63069684,0.113946247,0.375329637,0.916080515,0.680230639,0.540973733,0.276997598,0.953206579,0.002572388,0.025292123,0.846659806
0,0.303467485,0.324004916,0.630849577,0.15530429,0.37838388,0.763117977,0.21511931,0.053325284,0.277269793,0.958573531,0.003499786,0.007044533,0.848356239
0,0.303504948,0.266805332,0.630672867,0.039967349,0.369637181,0.967485109,0.851615859,0.369323336,0.277045806,0.95520746,0.002513665,0.041053348,0.864142814
0,0.303506882,0.233052851,0.630836564,0.094325362,0.373275208,0.779377177,0.253835601,0.063636311,0.277002095,0.939701126,0.002637186,0.010673301,0.821403374
0,0.303571174,0.281365226,0.630621498,0.057683587,0.370659363,0.79117419,0.279141038,0.103540653,0.277106841,0.958957881,0.003092901,0.011400801,0.853569181
0,0.303613713,0.262739907,0.63064821,0.060132418,0.36993131,0.842555755,0.444333536,0.250469479,0.277078744,0.951715704,0.002785073,0.015153151,0.845207807
0,0.303511233,0.354353787,0.630612252,0.054237083,0.369637181,0.91978464,0.685461369,0.193834704,0.277086699,0.981743837,0.002842364,0.032465853,0.912361949
0,0.303499389,0.214900255,0.634475213,0.158297306,0.380475214,0.756830465,0.24314535,0.065549184,0.279543934,0.901173811,0.002262579,0.007667287,0.797408947
0,0.303521867,0.219627494,0.630676635,0.092662575,0.369637181,0.894748442,0.633102508,0.404631098,0.277195094,0.936081028,0.002267747,0.050035263,0.807021602
0,0.303529602,0.279568876,0.630612252,0.089488164,0.369637181,0.89325318,0.713695735,0.280838742,0.277112476,0.95941212,0.002525589,0.031248741,0.850038925
0,0.303547971,0.25167817,0.630612252,0.040934789,0.369637181,0.932431963,0.798942792,0.378214444,0.277000995,0.951152214,0.002511075,0.036282167,0.855667595
0,0.303542412,0.228892881,0.630618759,0.046346404,0.369827303,0.87995567,0.558192415,0.446683828,0.277066688,0.941174914,0.002363445,0.036807527,0.824716819
0,0.303492138,0.250827267,0.630614649,0.033104574,0.369637181,0.947490593,0.663362625,0.182518592,0.277113329,0.952492472,0.002383896,0.051695417,0.842543298
0,0.303510024,0.230594687,0.630685539,0.026513892,0.370308198,0.841023259,0.417029166,0.287099527,0.27697486,0.940857368,0.002733235,0.011137006,0.828774463
0,0.303539995,0.32863761,0.630612252,0.047948726,0.369637181,0.947566247,0.744508575,0.289671121,0.277093839,0.966920819,0.002946277,0.021130119,0.884578207
0,0.303519692,0.224449277,0.63129238,0.13659038,0.375459367,0.851568682,0.779656563,0.011990033,0.27708008,0.92696026,0.002355194,0.019666821,0.81036885
0,0.303412619,0.213198449,0.629866029,0.074039363,0.372247435,0.818991704,0.369457306,0.262231576,0.277146042,0.928522838,0.002143662,0.017021573,0.787343273
0,0.303526943,0.213292994,0.641031972,0.09867884,0.372958712,0.875524696,0.5054026,0.089841495,0.277168981,0.930885725,0.002219297,0.023472453,0.794481339
0,0.303455158,0.233052851,0.631058136,0.145297337,0.378669061,0.784424128,0.326833108,0.06064663,0.277152792,0.942286344,0.002640906,0.009701502,0.81929793
0,0.303487063,0.221707478,0.631576965,0.175922847,0.380694412,0.760172771,0.389322057,0.031581527,0.27965787,0.931625732,0.002353245,0.014009056,0.806059959
0,0.303546521,0.251394535,0.630755401,0.128881096,0.376454708,0.753277758,0.307270099,0.13184244,0.279265836,0.943716808,0.004470442,0.002659026,0.830900157
0,0.303504707,0.226812896,0.630614992,0.037760377,0.369637181,0.876022308,0.460413074,0.22688961,0.277127945,0.937050794,0.002509039,0.020583986,0.829585317
0,0.303559572,0.224543821,0.630760195,0.079753303,0.371439979,0.820569149,0.394180326,0.254861697,0.277104442,0.94007302,0.00250237,0.010665265,0.8129621
0,0.303512924,0.215940248,0.630612252,0.055567313,0.369637181,0.893326113,0.544161688,0.256770693,0.277139128,0.9426731,0.002238821,0.054714351,0.79879156
0,0.303547487,0.215562069,0.630920467,0.078392841,0.370979214,0.870724082,0.585564683,0.097308372,0.277050721,0.934845163,0.002264915,0.048153876,0.805806719
0,0.303513166,0.232201948,0.630806085,0.092692808,0.371985739,0.908491008,0.519829242,0.029105124,0.277245984,0.939518728,0.002516591,0.014616108,0.820480555
0,0.303521384,0.186536825,0.629934521,0.212322762,0.383776614,0.800901559,0.620114714,0.010722396,0.277804745,0.92078123,0.00207014,0.034238512,0.763910091
0,0.30349238,0.188427721,0.629849591,0.181485624,0.384586307,0.871583077,0.550349781,0.029537838,0.277366506,0.920065101,0.001935953,0.020024015,0.761471672
0,0.303533469,0.221045665,0.630649238,0.037941772,0.369637181,0.858011766,0.289258713,0.105166438,0.277293296,0.933604327,0.002374918,0.021830818,0.814477239
1,0.298535377,0.154391604,0.630586225,0.122199716,0.374062534,0.741461525,0.196752533,0.021977286,0.276118452,0.873295445,0.00195892,0.169350507,0.527263385
0,0.30333165,0.203082159,0.630188285,0.066269613,0.372295525,0.771590017,0.105057141,0.029658082,0.277208592,0.92849844,0.001928652,0.010199962,0.777941825
0,0.301778735,0.200813085,0.630535883,0.069564955,0.370711926,0.736228493,0.082605807,0.047249924,0.276830746,0.909076539,0.002006433,0.030296929,0.756295546
0,0.302979978,0.206769405,0.630596841,0.029476676,0.370133734,0.807467406,0.229426992,0.196260475,0.27706542,0.917732694,0.002070375,0.036797308,0.761567261
0,0.303618064,0.22511109,0.631069095,0.127943889,0.37675331,0.75685673,0.076682078,0.028568531,0.277239594,0.936764954,0.002470047,0.011320434,0.811863758
0,0.303430989,0.241467335,0.630646156,0.049913837,0.370201954,0.818725018,0.374783069,0.279196659,0.277036257,0.940832429,0.002485141,0.018713193,0.823909679
0,0.303559089,0.25167817,0.630624238,0.03147202,0.369976045,0.815137484,0.317512969,0.288914905,0.277025487,0.951443453,0.00305781,0.012212479,0.855159675
0,0.303539753,0.228041978,0.630670813,0.037034798,0.370106893,0.89871611,0.548195002,0.491963956,0.277089574,0.942989941,0.002429677,0.028881369,0.829721828
0,0.303507849,0.220667486,0.631372173,0.041055718,0.370616865,0.784617759,0.251603347,0.089347333,0.277057247,0.936123861,0.002334991,0.012649735,0.803726251
0,0.303422529,0.194005862,0.630106779,0.140308976,0.378294411,0.746731336,0.148160709,0.087194139,0.275023731,0.920726463,0.001897241,0.016502261,0.763791132
0,0.303528152,0.221045665,0.631983124,0.159990326,0.378193758,0.785009073,0.23571265,0.032718795,0.277493663,0.940112065,0.002298602,0.01335305,0.801312987
0,0.300733387,0.213576629,0.630609855,0.011155788,0.369637181,0.871722205,0.489304544,0.473513864,0.276996102,0.864952062,0.002002524,0.149821675,0.596489782
0,0.303435581,0.222274747,0.631049232,0.072678901,0.372051722,0.808536843,0.343197916,0.224107526,0.277053643,0.935506083,0.002342456,0.016597714,0.806880136
0,0.303343252,0.232485582,0.630634169,0.043474318,0.369637181,0.838316963,0.373382785,0.243830434,0.277143721,0.952204609,0.002262218,0.082500751,0.811539355
0,0.302499964,0.189278623,0.630557116,0.141911298,0.374542311,0.82804578,0.493845381,0.220647303,0.27713635,0.857656593,0.00206112,0.114414523,0.682872852
0,0.303423012,0.210173017,0.633651251,0.041902228,0.370298133,0.77404365,0.15039436,0.079875425,0.277381176,0.944415224,0.00223077,0.041965345,0.79614978
0,0.30285792,0.142951688,0.630454035,0.224778547,0.398262739,0.722592966,0.079882657,0.024310641,0.276724922,0.88665662,0.001686823,0.031761077,0.694943299
0,0.303501081,0.200056727,0.630604375,0.113734619,0.369734479,0.815823855,0.544431502,0.05152302,0.277186062,0.914845821,0.001990592,0.035609465,0.746042285
0,0.303315215,0.208660301,0.630019794,0.146476404,0.378283227,0.754174427,0.249105085,0.037479047,0.283280785,0.926435743,0.002033105,0.013337036,0.780568146
0,0.303458059,0.221518389,0.630613279,0.023883665,0.369637181,0.931178979,0.648194584,0.195216757,0.277054634,0.935374822,0.002291215,0.030895494,0.80702939
0,0.303521384,0.245438215,0.630612252,0.022674366,0.369637181,0.873352424,0.500338929,0.372755225,0.277029651,0.953402194,0.003231299,0.008261482,0.844408117
0,0.30346821,0.21518389,0.636992301,0.131178765,0.376590029,0.80044544,0.255109255,0.143630816,0.277194044,0.938702977,0.0022363,0.013360786,0.796440941
0,0.303408752,0.218776591,0.632909138,0.128609003,0.377229731,0.784053028,0.199320526,0.131878928,0.276987806,0.933584456,0.002285075,0.010011258,0.799176247
0,0.303620964,0.268412593,0.630646498,0.052241739,0.370452466,0.912545988,0.522855662,0.304579726,0.2771993,0.959135788,0.00296738,0.009389501,0.836504284
0,0.303663261,0.389997164,0.630612252,0.042476645,0.369637181,0.838589801,0.453815048,0.418253737,0.277029782,0.992217535,0.002508111,0.039073363,0.859583331
0,0.303452258,0.221707478,0.630627663,0.047071984,0.369637181,0.869521867,0.495523045,0.292832689,0.277064269,0.934834838,0.002279011,0.036397995,0.806402865
0,0.303299504,0.233525574,0.630621498,0.051092904,0.369637181,0.834986254,0.416065738,0.215050611,0.27697486,0.939540051,0.002345822,0.034455965,0.819323428
